,freq,intensity
0,75000000000.0,0.0
1,75025000000.0,0.0
2,75050000000.0,-9.643274665532871e-16
3,75075000000.0,0.0
4,75100000000.0,0.0
5,75125000000.0,1.928654933106574e-15
6,75150000000.0,0.0
7,75175000000.0,1.928654933106574e-15
8,75200000000.0,0.0
9,75225000000.0,1.928654933106574e-15
10,75250000000.0,-9.643274665532871e-16
11,75275000000.0,0.0
12,75300000000.0,0.0
13,75325000000.0,3.857309866213147e-15
14,75350000000.0,0.0
15,75375000000.0,-9.643274665532871e-16
16,75400000000.0,0.0
17,75425000000.0,-9.643274665532871e-16
18,75450000000.0,-9.643274665532871e-16
19,75475000000.0,1.928654933106574e-15
20,75500000000.0,0.0
21,75525000000.0,0.0
22,75550000000.0,-9.643274665532871e-16
23,75575000000.0,-9.643274665532871e-16
24,75600000000.0,-9.643274665532871e-16
25,75625000000.0,0.0
26,75650000000.0,1.928654933106574e-15
27,75675000000.0,-9.643274665532871e-16
28,75700000000.0,0.0
29,75725000000.0,1.928654933106574e-15
30,75750000000.0,0.0
31,75775000000.0,0.0
32,75800000000.0,0.0
33,75825000000.0,0.0
34,75850000000.0,-1.9286549331065747e-15
35,75875000000.0,0.0
36,75900000000.0,0.0
37,75925000000.0,0.0
38,75950000000.0,0.0
39,75975000000.0,0.0
40,76000000000.0,0.0
41,76025000000.0,0.0
42,76050000000.0,-9.643274665532871e-16
43,76075000000.0,1.928654933106574e-15
44,76100000000.0,-9.643274665532871e-16
45,76125000000.0,-9.643274665532871e-16
46,76150000000.0,1.928654933106574e-15
47,76175000000.0,1.928654933106574e-15
48,76200000000.0,1.928654933106574e-15
49,76225000000.0,0.0
50,76250000000.0,-9.643274665532871e-16
51,76275000000.0,0.0
52,76300000000.0,0.0
53,76325000000.0,0.0
54,76350000000.0,3.857309866213147e-15
55,76375000000.0,1.928654933106574e-15
56,76400000000.0,0.0
57,76425000000.0,0.0
58,76450000000.0,0.0
59,76475000000.0,1.928654933106574e-15
60,76500000000.0,-9.643274665532871e-16
61,76525000000.0,0.0
62,76550000000.0,-1.9286549331065747e-15
63,76575000000.0,0.0
64,76600000000.0,0.0
65,76625000000.0,0.0
66,76650000000.0,1.928654933106574e-15
67,76675000000.0,0.0
68,76700000000.0,0.0
69,76725000000.0,-2.8929823996598624e-15
70,76750000000.0,0.0
71,76775000000.0,0.0
72,76800000000.0,-9.643274665532871e-16
73,76825000000.0,1.928654933106574e-15
74,76850000000.0,1.928654933106574e-15
75,76875000000.0,-0.022761768570232276
76,76900000000.0,-0.049194901371054756
77,76925000000.0,-0.07598116451807153
78,76950000000.0,-0.10309022013968182
79,76975000000.0,-0.13049080365423865
80,77000000000.0,-0.15815080890697386
